pv_bus,pv_bus_vn_kv,existing_pv_kw,new_pv_kw,total_pv_kw,existing_load_at_bus_kw,pv_penetration_ratio,transformer_association,feeder_section,transformer_sn_kva,pv_to_transformer_ratio,new_pv_to_transformer_ratio,load_to_transformer_ratio,base_voltage_pu,feeder_distance_km,upstream_r_ohm,upstream_x_ohm,upstream_z_ohm,label,constraint_type,delta_pv_bus_voltage_pu,pv_max_voltage_pu,pv_max_transformer_loading_pct,reverse_power_flow
721,0.24,11,11,22,0.0,22.0,-,Main_720-734,5000.0,0.0044,0.0022,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.00398,1.00551,92.77,0
6251,0.24,0,219,219,0.0,219.0,T2,LV_secondary_T2_T4,300.0,0.73,0.73,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.1333,1.12787,92.54,1
7392,0.24,0,126,126,0.0,126.0,T6,LV_secondary_T2_T4,150.0,0.84,0.84,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.01059,1.00671,92.43,1
740,0.24,0,105,105,75.0,1.4,T5,Main_735-750,150.0,0.7,0.7,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CAUTION,caution,0.00886,1.00651,92.45,1
622,0.24,0,191,191,0.0,191.0,T2,LV_secondary_T2_T4,300.0,0.6366666666666667,0.6366666666666667,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.11807,1.11264,92.57,1
748,0.24,0,38,38,76.88,0.49427679500520294,T8,Main_735-750,150.0,0.25333333333333335,0.25333333333333335,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00382,1.00586,92.61,0
7693,0.24,14,143,157,0.0,157.0,T22,LV_secondary_T2_T4,150.0,1.0466666666666666,0.9533333333333334,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02149,1.00772,92.33,1
728,0.24,3,50,53,38.0,1.394736842105263,T3,Main_720-734,75.0,0.7066666666666667,0.6666666666666666,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,CAUTION,caution,0.00975,1.00582,92.66,1
759,0.24,4,45,49,35.0,1.4,T12,Branch_752-765,150.0,0.32666666666666666,0.3,0.23333333333333334,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.00556,1.00607,92.53,1
6262,0.24,10,20,30,0.0,30.0,T2,LV_secondary_T2_T4,300.0,0.1,0.06666666666666667,0.0,0.99456,7.2329,4.237,2.8374,5.0993,SAFE,none,0.01983,1.02464,92.76,0
769,0.24,14,185,199,41.0,4.853658536585366,T22,Delta_766-772,150.0,1.3266666666666667,1.2333333333333334,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.02744,1.00828,107.66,1
633,0.24,0,130,130,0.0,130.0,T4,LV_secondary_T2_T4,150.0,0.8666666666666667,0.8666666666666667,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.06011,1.00657,92.44,1
7122,0.24,7,72,79,0.0,79.0,T18,LV_secondary_T2_T4,300.0,0.2633333333333333,0.24,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00312,1.00582,92.74,1
769,0.24,0,170,170,41.0,4.146341463414634,T22,Delta_766-772,150.0,1.1333333333333333,1.1333333333333333,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02556,1.0079,92.31,1
625,0.24,0,80,80,0.0,80.0,T2,LV_secondary_T2_T4,300.0,0.26666666666666666,0.26666666666666666,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage_rise,0.05294,1.04751,92.69,1
725,0.24,12,189,201,0.0,201.0,-,Main_720-734,5000.0,0.0402,0.0378,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.11522,1.11812,92.56,1
740,0.24,0,215,215,75.0,2.8666666666666667,T5,Main_735-750,150.0,1.4333333333333333,1.4333333333333333,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CAUTION,caution,0.01769,1.00761,96.22,1
7121,0.24,0,132,132,0.0,132.0,T18,LV_secondary_T2_T4,300.0,0.44,0.44,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00568,1.00611,92.7,1
622,0.24,14,174,188,0.0,188.0,T2,LV_secondary_T2_T4,300.0,0.6266666666666667,0.58,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.1067,1.11098,92.57,1
6231,0.24,0,50,50,0.0,50.0,T2,LV_secondary_T2_T4,300.0,0.16666666666666666,0.16666666666666666,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.04911,1.04368,92.73,0
6261,0.24,0,14,14,0.0,14.0,T2,LV_secondary_T2_T4,300.0,0.04666666666666667,0.04666666666666667,0.0,0.99456,7.2329,4.237,2.8374,5.0993,SAFE,none,0.01428,1.00885,92.78,0
714,0.208,6,165,171,240.0,0.7125,T24,Branch_701-708,30.0,5.7,5.5,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00391,1.00637,92.67,0
721,0.24,0,120,120,0.0,120.0,-,Main_720-734,5000.0,0.024,0.024,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04194,1.03651,92.63,1
748,0.24,0,157,157,76.88,2.042143600416233,T8,Main_735-750,150.0,1.0466666666666666,1.0466666666666666,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01532,1.0073,92.37,1
732,0.24,0,186,186,25.4,7.322834645669292,T4,Main_720-734,150.0,1.24,1.24,0.16933333333333334,0.92105,16.9926,11.6578,8.5847,14.4776,CONSTRAINED,transformer_loading,0.0135,1.00715,104.13,1
6202,0.24,0,161,161,0.0,161.0,T2,LV_secondary_T2_T4,300.0,0.5366666666666666,0.5366666666666666,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00508,1.00643,92.56,1
6322,0.24,0,9,9,0.0,9.0,T4,LV_secondary_T2_T4,150.0,0.06,0.06,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,SAFE,none,0.00068,1.00546,92.77,0
7392,0.24,0,146,146,0.0,146.0,T6,LV_secondary_T2_T4,150.0,0.9733333333333334,0.9733333333333334,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.01221,1.00691,92.41,1
7482,0.24,11,79,90,0.0,90.0,T8,LV_secondary_T2_T4,150.0,0.6,0.5266666666666666,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.00782,1.00651,92.45,1
715,0.208,0,99,99,0.0,99.0,-,Branch_701-708,5000.0,0.0198,0.0198,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00237,1.00596,92.72,0
6201,0.24,14,169,183,0.0,183.0,T2,LV_secondary_T2_T4,300.0,0.61,0.5633333333333334,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00531,1.00657,92.53,1
6331,0.24,5,92,97,0.0,97.0,T4,LV_secondary_T2_T4,150.0,0.6466666666666666,0.6133333333333333,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.04314,1.00629,92.47,1
7691,0.24,10,116,126,0.0,126.0,T22,LV_secondary_T2_T4,150.0,0.84,0.7733333333333333,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.01763,1.00728,92.37,1
6242,0.24,0,172,172,0.0,172.0,T2,LV_secondary_T2_T4,300.0,0.5733333333333334,0.5733333333333334,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.05897,1.05353,92.57,1
751,0.48,13,231,244,0.0,244.0,T9,other,1500.0,0.16266666666666665,0.154,0.0,0.9685,34.4789,23.8283,17.6385,29.6463,SAFE,none,0.01634,1.00824,92.28,0
708,0.24,0,133,133,75.0,1.7733333333333334,T16,Branch_701-708,300.0,0.44333333333333336,0.44333333333333336,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.0049,1.00611,92.7,1
722,0.24,0,14,14,0.0,14.0,-,Main_720-734,5000.0,0.0028,0.0028,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,SAFE,none,0.00971,1.00546,92.78,0
6251,0.24,0,216,216,0.0,216.0,T2,LV_secondary_T2_T4,300.0,0.72,0.72,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.13169,1.12626,92.54,1
748,0.24,0,25,25,76.88,0.3251821019771072,T8,Main_735-750,150.0,0.16666666666666666,0.16666666666666666,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00252,1.00569,92.68,0
7692,0.24,0,225,225,0.0,225.0,T22,LV_secondary_T2_T4,150.0,1.5,1.5,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.03326,1.00862,124.74,1
7121,0.24,0,247,247,0.0,247.0,T18,LV_secondary_T2_T4,300.0,0.8233333333333334,0.8233333333333334,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.0104,1.00668,92.63,1
756,0.208,0,152,152,155.0,0.9806451612903225,T11,Branch_752-765,300.0,0.5066666666666667,0.5066666666666667,0.5166666666666667,0.93609,39.8129,27.5407,20.4003,34.2734,SAFE,none,0.01632,1.00755,92.35,0
6252,0.24,15,147,162,0.0,162.0,T2,LV_secondary_T2_T4,300.0,0.54,0.49,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.09143,1.09639,92.6,1
7641,0.24,8,148,156,0.0,156.0,T14,LV_secondary_T2_T4,150.0,1.04,0.9866666666666667,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.01837,1.00755,92.35,1
7642,0.24,0,7,7,0.0,7.0,T14,LV_secondary_T2_T4,150.0,0.04666666666666667,0.04666666666666667,0.0,0.9365,42.617,29.4074,21.7473,36.5751,SAFE,none,0.00091,1.00547,92.76,0
759,0.24,14,122,136,35.0,3.8857142857142857,T12,Branch_752-765,150.0,0.9066666666666666,0.8133333333333334,0.23333333333333334,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.01468,1.00726,92.38,1
728,0.24,10,155,165,38.0,4.342105263157895,T3,Main_720-734,75.0,2.2,2.066666666666667,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,CONSTRAINED,transformer_loading,0.02881,1.00664,178.04,1
7481,0.24,0,245,245,0.0,245.0,T8,LV_secondary_T2_T4,150.0,1.6333333333333333,1.6333333333333333,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CONSTRAINED,transformer_loading,0.0234,1.00828,118.68,1
759,0.24,0,73,73,35.0,2.085714285714286,T12,Branch_752-765,150.0,0.4866666666666667,0.4866666666666667,0.23333333333333334,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.00897,1.00641,92.46,1
759,0.24,0,37,37,35.0,1.0571428571428572,T12,Branch_752-765,150.0,0.24666666666666667,0.24666666666666667,0.23333333333333334,0.93737,40.2701,27.7136,20.528,34.4883,SAFE,none,0.0046,1.0059,92.6,0
6232,0.24,0,40,40,0.0,40.0,T2,LV_secondary_T2_T4,300.0,0.13333333333333333,0.13333333333333333,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.03969,1.03425,92.74,0
733,0.24,0,75,75,0.0,75.0,-,Main_720-734,5000.0,0.015,0.015,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.03569,1.0061,92.53,1
734,0.24,0,123,123,15.85,7.7602523659306,-,Main_720-734,5000.0,0.0246,0.0246,0.00317,0.90591,17.084,11.7015,8.5933,14.5179,CONSTRAINED,voltage_rise,0.10207,1.00799,92.45,1
725,0.24,0,60,60,0.0,60.0,-,Main_720-734,5000.0,0.012,0.012,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04025,1.03482,92.72,0
6211,0.24,0,118,118,0.0,118.0,T2,LV_secondary_T2_T4,300.0,0.3933333333333333,0.3933333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04127,1.03584,92.63,1
715,0.208,0,233,233,0.0,233.0,-,Branch_701-708,5000.0,0.0466,0.0466,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00547,1.00671,92.62,0
626,0.24,0,244,244,0.0,244.0,T2,LV_secondary_T2_T4,300.0,0.8133333333333334,0.8133333333333334,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.20511,1.19968,92.55,1
708,0.24,0,35,35,75.0,0.4666666666666667,T16,Branch_701-708,300.0,0.11666666666666667,0.11666666666666667,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,SAFE,none,0.00131,1.00557,92.78,0
716,0.48,5,84,89,15.85,5.615141955835962,T24(HV),Branch_701-708,300.0,0.2966666666666667,0.28,0.05283333333333333,0.97763,0.9144,0.4676,0.2627,0.5363,CONSTRAINED,transformer_loading,0.04517,1.0257,240.42,0
748,0.24,0,33,33,76.88,0.4292403746097815,T8,Main_735-750,150.0,0.22,0.22,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00332,1.00579,92.64,0
6232,0.24,0,106,106,0.0,106.0,T2,LV_secondary_T2_T4,300.0,0.35333333333333333,0.35333333333333333,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.09887,1.09344,92.67,1
714,0.208,0,36,36,240.0,0.15,T24,Branch_701-708,30.0,1.2,1.2,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00087,1.00558,92.77,0
7692,0.24,0,13,13,0.0,13.0,T22,LV_secondary_T2_T4,150.0,0.08666666666666667,0.08666666666666667,0.0,0.95405,44.5068,31.369,22.8385,38.8022,SAFE,none,0.00206,1.00557,92.73,0
714,0.208,13,64,77,240.0,0.32083333333333336,T24,Branch_701-708,30.0,2.566666666666667,2.1333333333333333,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00154,1.00583,92.74,0
739,0.24,4,193,197,41.1,4.793187347931873,T6,Main_735-750,150.0,1.3133333333333332,1.2866666666666666,0.274,0.98477,24.6125,15.6519,11.8507,19.6321,CONSTRAINED,transformer_loading,0.01594,1.0074,104.61,1
7392,0.24,8,188,196,0.0,196.0,T6,LV_secondary_T2_T4,150.0,1.3066666666666666,1.2533333333333334,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CONSTRAINED,transformer_loading,0.01552,1.00739,103.96,1
6232,0.24,0,248,248,0.0,248.0,T2,LV_secondary_T2_T4,300.0,0.8266666666666667,0.8266666666666667,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.20793,1.2025,92.55,1
7121,0.24,3,111,114,0.0,114.0,T18,LV_secondary_T2_T4,300.0,0.38,0.37,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00479,1.00601,92.72,1
7122,0.24,0,225,225,0.0,225.0,T18,LV_secondary_T2_T4,300.0,0.75,0.75,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00951,1.00658,92.64,1
625,0.24,13,138,151,0.0,151.0,T2,LV_secondary_T2_T4,300.0,0.5033333333333333,0.46,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.08651,1.0901,92.61,1
621,0.24,0,174,174,0.0,174.0,T2,LV_secondary_T2_T4,300.0,0.58,0.58,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.05961,1.05418,92.56,1
6262,0.24,0,208,208,0.0,208.0,T2,LV_secondary_T2_T4,300.0,0.6933333333333334,0.6933333333333334,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.17921,1.17378,92.57,1
722,0.24,5,132,137,0.0,137.0,-,Main_720-734,5000.0,0.0274,0.0264,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.08392,1.08198,92.62,1
6201,0.24,15,125,140,0.0,140.0,T2,LV_secondary_T2_T4,300.0,0.4666666666666667,0.4166666666666667,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00395,1.0063,92.59,1
624,0.24,0,120,120,0.0,120.0,T2,LV_secondary_T2_T4,300.0,0.4,0.4,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04194,1.03651,92.63,1
7693,0.24,9,157,166,0.0,166.0,T22,LV_secondary_T2_T4,150.0,1.1066666666666667,1.0466666666666666,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02357,1.00784,92.32,1
7393,0.24,7,196,203,0.0,203.0,T6,LV_secondary_T2_T4,150.0,1.3533333333333333,1.3066666666666666,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CONSTRAINED,transformer_loading,0.01616,1.00746,108.52,1
7481,0.24,0,80,80,0.0,80.0,T8,LV_secondary_T2_T4,150.0,0.5333333333333333,0.5333333333333333,0.0,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00796,1.00638,92.46,0
632,0.24,0,111,111,0.0,111.0,T4,LV_secondary_T2_T4,150.0,0.74,0.74,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.0082,1.00646,92.45,1
7481,0.24,10,142,152,0.0,152.0,T8,LV_secondary_T2_T4,150.0,1.0133333333333334,0.9466666666666667,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01384,1.00724,92.38,1
733,0.24,0,85,85,0.0,85.0,-,Main_720-734,5000.0,0.017,0.017,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.04023,1.00619,92.49,1
7691,0.24,0,12,12,0.0,12.0,T22,LV_secondary_T2_T4,150.0,0.08,0.08,0.0,0.95405,44.5068,31.369,22.8385,38.8022,SAFE,none,0.0019,1.00556,92.73,0
6231,0.24,0,106,106,0.0,106.0,T2,LV_secondary_T2_T4,300.0,0.35333333333333333,0.35333333333333333,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.09887,1.09344,92.67,1
6252,0.24,0,85,85,0.0,85.0,T2,LV_secondary_T2_T4,300.0,0.2833333333333333,0.2833333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.05606,1.05063,92.68,1
721,0.24,8,140,148,0.0,148.0,-,Main_720-734,5000.0,0.0296,0.028,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04826,1.04575,92.6,1
6262,0.24,0,60,60,0.0,60.0,T2,LV_secondary_T2_T4,300.0,0.2,0.2,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.05836,1.05293,92.72,0
712,0.24,0,40,40,65.0,0.6153846153846154,T18,Branch_701-708,300.0,0.13333333333333333,0.13333333333333333,0.21666666666666667,0.95826,7.7724,4.5565,3.3703,5.6675,SAFE,none,0.00175,1.0056,92.77,0
626,0.24,0,74,74,0.0,74.0,T2,LV_secondary_T2_T4,300.0,0.24666666666666667,0.24666666666666667,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.07103,1.0656,92.7,0
6321,0.24,0,206,206,0.0,206.0,T4,LV_secondary_T2_T4,150.0,1.3733333333333333,1.3733333333333333,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CONSTRAINED,transformer_loading,0.01488,1.00732,118.09,1
762,0.48,0,128,128,45.0,2.8444444444444446,T13,Branch_752-765,150.0,0.8533333333333334,0.8533333333333334,0.3,0.93629,42.0074,28.9831,21.4317,36.0463,CAUTION,caution,0.01595,1.00718,92.38,1
7641,0.24,0,186,186,0.0,186.0,T14,LV_secondary_T2_T4,150.0,1.24,1.24,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.02294,1.00793,98.8,1
725,0.24,15,59,74,0.0,74.0,-,Main_720-734,5000.0,0.0148,0.0118,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.03877,1.04374,92.7,0
6202,0.24,0,135,135,0.0,135.0,T2,LV_secondary_T2_T4,300.0,0.45,0.45,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00428,1.00626,92.6,1
734,0.24,10,28,38,15.85,2.3974763406940065,-,Main_720-734,5000.0,0.0076,0.0056,0.00317,0.90591,17.084,11.7015,8.5933,14.5179,SAFE,none,0.0248,1.00575,92.66,0
6252,0.24,0,216,216,0.0,216.0,T2,LV_secondary_T2_T4,300.0,0.72,0.72,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.13169,1.12626,92.54,1
6212,0.24,0,190,190,0.0,190.0,T2,LV_secondary_T2_T4,300.0,0.6333333333333333,0.6333333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.06472,1.05929,92.54,1
6261,0.24,0,65,65,0.0,65.0,T2,LV_secondary_T2_T4,300.0,0.21666666666666667,0.21666666666666667,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.06292,1.05749,92.71,0
7482,0.24,0,33,33,0.0,33.0,T8,LV_secondary_T2_T4,150.0,0.22,0.22,0.0,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00332,1.00579,92.64,0
728,0.24,0,7,7,38.0,0.18421052631578946,T3,Main_720-734,75.0,0.09333333333333334,0.09333333333333334,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,SAFE,none,0.00139,1.00543,92.78,0
7481,0.24,0,126,126,0.0,126.0,T8,LV_secondary_T2_T4,150.0,0.84,0.84,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01239,1.00694,92.41,1
6221,0.24,0,95,95,0.0,95.0,T2,LV_secondary_T2_T4,300.0,0.31666666666666665,0.31666666666666665,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.06225,1.05681,92.67,1
7483,0.24,0,243,243,0.0,243.0,T8,LV_secondary_T2_T4,150.0,1.62,1.62,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CONSTRAINED,transformer_loading,0.02322,1.00826,117.38,1
708,0.24,0,120,120,75.0,1.6,T16,Branch_701-708,300.0,0.4,0.4,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.00443,1.00604,92.71,1
7692,0.24,0,14,14,0.0,14.0,T22,LV_secondary_T2_T4,150.0,0.09333333333333334,0.09333333333333334,0.0,0.95405,44.5068,31.369,22.8385,38.8022,SAFE,none,0.00222,1.00559,92.72,0
756,0.208,0,189,189,155.0,1.2193548387096773,T11,Branch_752-765,300.0,0.63,0.63,0.5166666666666667,0.93609,39.8129,27.5407,20.4003,34.2734,CAUTION,caution,0.02011,1.00805,92.3,1
748,0.24,0,129,129,76.88,1.6779396462018732,T8,Main_735-750,150.0,0.86,0.86,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01267,1.00698,92.4,1
715,0.208,5,72,77,0.0,77.0,-,Branch_701-708,5000.0,0.0154,0.0144,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00173,1.00583,92.74,0
7393,0.24,0,156,156,0.0,156.0,T6,LV_secondary_T2_T4,150.0,1.04,1.04,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.01302,1.00701,92.4,1
6321,0.24,9,131,140,0.0,140.0,T4,LV_secondary_T2_T4,150.0,0.9333333333333333,0.8733333333333333,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.00959,1.00673,92.43,1
6331,0.24,5,32,37,0.0,37.0,T4,LV_secondary_T2_T4,150.0,0.24666666666666667,0.21333333333333335,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.01551,1.00574,92.66,1
730,0.24,0,173,173,85.0,2.0352941176470587,T23,Main_720-734,300.0,0.5766666666666667,0.5766666666666667,0.2833333333333333,0.94696,11.8872,7.965,5.8252,9.8678,CAUTION,caution,0.00714,1.00681,92.42,1
7121,0.24,4,142,146,0.0,146.0,T18,LV_secondary_T2_T4,300.0,0.4866666666666667,0.47333333333333333,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00608,1.00618,92.69,1
769,0.24,0,226,226,41.0,5.512195121951219,T22,Delta_766-772,150.0,1.5066666666666666,1.5066666666666666,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.0334,1.00864,125.39,1
728,0.24,0,192,192,38.0,5.052631578947368,T3,Main_720-734,75.0,2.56,2.56,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,CONSTRAINED,transformer_loading,0.03546,1.00681,213.67,1
772,0.208,14,159,173,100.0,1.73,T19,Delta_766-772,300.0,0.5766666666666667,0.53,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,CAUTION,caution,0.01677,1.00784,92.32,1
725,0.24,0,65,65,0.0,65.0,-,Main_720-734,5000.0,0.013,0.013,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04346,1.03803,92.71,0
6231,0.24,0,205,205,0.0,205.0,T2,LV_secondary_T2_T4,300.0,0.6833333333333333,0.6833333333333333,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.177,1.17157,92.58,1
708,0.24,0,49,49,75.0,0.6533333333333333,T16,Branch_701-708,300.0,0.16333333333333333,0.16333333333333333,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,SAFE,none,0.00183,1.00565,92.77,0
769,0.24,0,130,130,41.0,3.1707317073170733,T22,Delta_766-772,150.0,0.8666666666666667,0.8666666666666667,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.0198,1.00734,92.37,1
7641,0.24,0,116,116,0.0,116.0,T14,LV_secondary_T2_T4,150.0,0.7733333333333333,0.7733333333333333,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.01459,1.00702,92.4,1
748,0.24,0,27,27,76.88,0.3511966701352758,T8,Main_735-750,150.0,0.18,0.18,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00272,1.00572,92.67,0
7641,0.24,0,11,11,0.0,11.0,T14,LV_secondary_T2_T4,150.0,0.07333333333333333,0.07333333333333333,0.0,0.9365,42.617,29.4074,21.7473,36.5751,SAFE,none,0.00143,1.00553,92.74,0
6222,0.24,6,99,105,0.0,105.0,T2,LV_secondary_T2_T4,300.0,0.35,0.33,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.06416,1.06292,92.66,1
6331,0.24,0,85,85,0.0,85.0,T4,LV_secondary_T2_T4,150.0,0.5666666666666667,0.5666666666666667,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.04023,1.00619,92.49,1
740,0.24,0,129,129,75.0,1.72,T5,Main_735-750,150.0,0.86,0.86,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CAUTION,caution,0.01082,1.00676,92.42,1
7641,0.24,0,52,52,0.0,52.0,T14,LV_secondary_T2_T4,150.0,0.3466666666666667,0.3466666666666667,0.0,0.9365,42.617,29.4074,21.7473,36.5751,SAFE,none,0.00666,1.00613,92.51,0
